Student ID,student_name,gender,year,school_name,reading_score,maths_score,School ID,type,size,budget,spending_bins
14898,Emily Henderson,F,9,Wilson High School,43,59,5,Independent,2283,1319574,<$585
14899,Sandra Arroyo,F,10,Wilson High School,97,95,5,Independent,2283,1319574,<$585
14900,Julia Carter,F,9,Wilson High School,68,54,5,Independent,2283,1319574,<$585
14901,Diana Morgan,F,9,Wilson High School,48,83,5,Independent,2283,1319574,<$585
14902,Michelle Lopez,F,10,Wilson High School,65,78,5,Independent,2283,1319574,<$585
14903,Kelly Hoover,F,9,Wilson High School,46,76,5,Independent,2283,1319574,<$585
14904,Mr. Steven Davies,M,9,Wilson High School,64,98,5,Independent,2283,1319574,<$585
14905,Steven Martinez,M,11,Wilson High School,54,74,5,Independent,2283,1319574,<$585
14906,Tracy Wong,F,9,Wilson High School,43,96,5,Independent,2283,1319574,<$585
14907,Jack Drake,M,10,Wilson High School,79,59,5,Independent,2283,1319574,<$585
14908,Alexander Bryant,M,12,Wilson High School,68,96,5,Independent,2283,1319574,<$585
14909,Cheryl Ward,F,10,Wilson High School,50,77,5,Independent,2283,1319574,<$585
14910,Tracy Herrera,F,11,Wilson High School,88,93,5,Independent,2283,1319574,<$585
14911,Karina King,F,12,Wilson High School,55,58,5,Independent,2283,1319574,<$585
14912,Terri Mack,F,10,Wilson High School,95,99,5,Independent,2283,1319574,<$585
14913,Stanley Le,M,12,Wilson High School,45,93,5,Independent,2283,1319574,<$585
14914,Mitchell Morales,M,9,Wilson High School,78,42,5,Independent,2283,1319574,<$585
14915,Charles Smith,M,9,Wilson High School,73,72,5,Independent,2283,1319574,<$585
14916,Bridget Doyle,F,10,Wilson High School,59,47,5,Independent,2283,1319574,<$585
14917,Jason Olson,M,10,Wilson High School,54,91,5,Independent,2283,1319574,<$585
14918,Kenneth Washington,M,11,Wilson High School,39,72,5,Independent,2283,1319574,<$585
14919,Allen Moore,M,9,Wilson High School,42,92,5,Independent,2283,1319574,<$585
14920,Lauren Brown,F,10,Wilson High School,39,61,5,Independent,2283,1319574,<$585
14921,Angela Cherry,F,12,Wilson High School,78,46,5,Independent,2283,1319574,<$585
14922,Theresa Barron,F,9,Wilson High School,61,76,5,Independent,2283,1319574,<$585
14923,Jessica Randolph,F,12,Wilson High School,43,43,5,Independent,2283,1319574,<$585
14924,Jose Meyer,M,10,Wilson High School,47,48,5,Independent,2283,1319574,<$585
14925,Andrea Fuller,F,11,Wilson High School,58,99,5,Independent,2283,1319574,<$585
14926,Kyle Ferguson,M,11,Wilson High School,40,77,5,Independent,2283,1319574,<$585
14927,William Johnson,M,10,Wilson High School,62,83,5,Independent,2283,1319574,<$585
14928,Jeffrey Mueller,M,9,Wilson High School,44,81,5,Independent,2283,1319574,<$585
14929,Erika Davis,F,12,Wilson High School,92,40,5,Independent,2283,1319574,<$585
14930,Melanie Copeland,F,10,Wilson High School,63,58,5,Independent,2283,1319574,<$585
14931,Jeremy Hart,M,10,Wilson High School,94,82,5,Independent,2283,1319574,<$585
14932,Edward Gonzalez,M,9,Wilson High School,51,93,5,Independent,2283,1319574,<$585
14933,Paula Rivers,F,9,Wilson High School,67,71,5,Independent,2283,1319574,<$585
14934,Jack Shepherd,M,10,Wilson High School,62,91,5,Independent,2283,1319574,<$585
14935,Anthony Hunter,M,12,Wilson High School,99,75,5,Independent,2283,1319574,<$585
14936,Katherine Hall,F,12,Wilson High School,49,50,5,Independent,2283,1319574,<$585
14937,James Bell,M,11,Wilson High School,47,82,5,Independent,2283,1319574,<$585
14938,Brooke Rhodes,F,10,Wilson High School,67,51,5,Independent,2283,1319574,<$585
14939,Charles Jones,M,11,Wilson High School,99,53,5,Independent,2283,1319574,<$585
14940,Mary Carey,F,9,Wilson High School,61,93,5,Independent,2283,1319574,<$585
14941,Caitlin Wells,F,11,Wilson High School,74,65,5,Independent,2283,1319574,<$585
14942,Jordan Padilla,M,10,Wilson High School,71,48,5,Independent,2283,1319574,<$585
14943,Mark Meadows,M,9,Wilson High School,86,96,5,Independent,2283,1319574,<$585
14944,Paula Hughes,F,11,Wilson High School,44,74,5,Independent,2283,1319574,<$585
14945,Brett Garcia MD,M,10,Wilson High School,69,46,5,Independent,2283,1319574,<$585
14946,Tamara Smith,F,10,Wilson High School,59,40,5,Independent,2283,1319574,<$585
14947,Tammy Rodriguez,F,10,Wilson High School,74,76,5,Independent,2283,1319574,<$585
14948,Jordan Willis,M,11,Wilson High School,68,80,5,Independent,2283,1319574,<$585
14949,Lisa Montes,F,9,Wilson High School,81,43,5,Independent,2283,1319574,<$585
14950,Sean Collier,M,9,Wilson High School,53,41,5,Independent,2283,1319574,<$585
14951,Patricia Chang,F,9,Wilson High School,47,84,5,Independent,2283,1319574,<$585
14952,Dylan Smith,M,11,Wilson High School,61,90,5,Independent,2283,1319574,<$585
14953,Robert Bernard,M,9,Wilson High School,68,64,5,Independent,2283,1319574,<$585
14954,Robert Moody,M,10,Wilson High School,99,42,5,Independent,2283,1319574,<$585
14955,Michael Murray,M,9,Wilson High School,44,84,5,Independent,2283,1319574,<$585
14956,Crystal Rodriguez,F,10,Wilson High School,97,96,5,Independent,2283,1319574,<$585
14957,Sean Leblanc,M,9,Wilson High School,94,73,5,Independent,2283,1319574,<$585
14958,Albert Richard,M,11,Wilson High School,76,88,5,Independent,2283,1319574,<$585
14959,Ryan Jones,M,10,Wilson High School,95,65,5,Independent,2283,1319574,<$585
14960,Robin Shah,F,12,Wilson High School,49,65,5,Independent,2283,1319574,<$585
14961,Peter Hamilton,M,10,Wilson High School,59,96,5,Independent,2283,1319574,<$585
14962,Melissa Harrell,F,10,Wilson High School,65,50,5,Independent,2283,1319574,<$585
14963,Alyssa Martin,F,10,Wilson High School,69,49,5,Independent,2283,1319574,<$585
14964,Katherine Payne,F,11,Wilson High School,64,50,5,Independent,2283,1319574,<$585
14965,Dorothy May,F,11,Wilson High School,96,92,5,Independent,2283,1319574,<$585
14966,Fred Martin,M,9,Wilson High School,42,94,5,Independent,2283,1319574,<$585
14967,Anthony Davis DDS,M,9,Wilson High School,63,83,5,Independent,2283,1319574,<$585
14968,Bryan Price,M,11,Wilson High School,88,52,5,Independent,2283,1319574,<$585
14969,Kimberly Mercado,F,9,Wilson High School,88,82,5,Independent,2283,1319574,<$585
14970,Nathan Russell,M,11,Wilson High School,83,78,5,Independent,2283,1319574,<$585
14971,Gregory Scott,M,10,Wilson High School,87,54,5,Independent,2283,1319574,<$585
14972,Kaitlyn Hansen,F,12,Wilson High School,55,94,5,Independent,2283,1319574,<$585
14973,Kristen Whitehead,F,12,Wilson High School,58,81,5,Independent,2283,1319574,<$585
14974,Emily Owens,F,11,Wilson High School,56,59,5,Independent,2283,1319574,<$585
14975,Cynthia Davidson,F,9,Wilson High School,82,89,5,Independent,2283,1319574,<$585
14976,Matthew May,M,11,Wilson High School,48,92,5,Independent,2283,1319574,<$585
14977,Joseph Lee,M,12,Wilson High School,80,87,5,Independent,2283,1319574,<$585
14978,Brandon Gomez,M,11,Wilson High School,44,46,5,Independent,2283,1319574,<$585
14979,Tina White,F,9,Wilson High School,39,93,5,Independent,2283,1319574,<$585
14980,Ashley Newton,F,12,Wilson High School,57,48,5,Independent,2283,1319574,<$585
14981,Jennifer Smith,F,9,Wilson High School,52,47,5,Independent,2283,1319574,<$585
14982,Nicole Williams,F,12,Wilson High School,65,97,5,Independent,2283,1319574,<$585
14983,Bryan Arroyo,M,12,Wilson High School,83,70,5,Independent,2283,1319574,<$585
14984,Kevin Taylor,M,10,Wilson High School,78,78,5,Independent,2283,1319574,<$585
14985,Michael Bridges,M,10,Wilson High School,46,64,5,Independent,2283,1319574,<$585
14986,Mary Obrien,F,10,Wilson High School,51,46,5,Independent,2283,1319574,<$585
14987,Bill Smith,M,10,Wilson High School,81,98,5,Independent,2283,1319574,<$585
14988,Derek Smith,M,9,Wilson High School,40,56,5,Independent,2283,1319574,<$585
14989,Thomas Thomas,M,11,Wilson High School,96,68,5,Independent,2283,1319574,<$585
14990,Jennifer Walls,F,10,Wilson High School,42,73,5,Independent,2283,1319574,<$585
14991,Deborah Allen,F,9,Wilson High School,89,59,5,Independent,2283,1319574,<$585
14992,Austin Owens,M,12,Wilson High School,67,54,5,Independent,2283,1319574,<$585
14993,Karen Carr,F,10,Wilson High School,95,83,5,Independent,2283,1319574,<$585
14994,Richard Ramirez,M,9,Wilson High School,41,94,5,Independent,2283,1319574,<$585
14995,Jennifer Johnson,F,10,Wilson High School,90,50,5,Independent,2283,1319574,<$585
14996,Paul Schmidt,M,9,Wilson High School,98,74,5,Independent,2283,1319574,<$585
14997,Jo Vaughn,F,10,Wilson High School,98,56,5,Independent,2283,1319574,<$585
14998,Julie Morris,F,10,Wilson High School,48,61,5,Independent,2283,1319574,<$585
14999,Michael Hubbard,M,11,Wilson High School,77,79,5,Independent,2283,1319574,<$585
15000,Ashley Perry,F,11,Wilson High School,89,71,5,Independent,2283,1319574,<$585
15001,Tracie Villanueva,F,9,Wilson High School,64,42,5,Independent,2283,1319574,<$585
15002,Jennifer Palmer,F,9,Wilson High School,68,73,5,Independent,2283,1319574,<$585
15003,Pamela Andrews,F,9,Wilson High School,51,55,5,Independent,2283,1319574,<$585
15004,Angela Mahoney,F,10,Wilson High School,53,59,5,Independent,2283,1319574,<$585
15005,Caitlin Conner,F,10,Wilson High School,50,95,5,Independent,2283,1319574,<$585
15006,Nicole Morgan,F,9,Wilson High School,58,74,5,Independent,2283,1319574,<$585
15007,Anita Salazar DVM,F,11,Wilson High School,95,96,5,Independent,2283,1319574,<$585
15008,Amanda Lang,F,11,Wilson High School,72,65,5,Independent,2283,1319574,<$585
15009,Sarah Wilson,F,9,Wilson High School,90,99,5,Independent,2283,1319574,<$585
15010,Jaime Franklin,M,11,Wilson High School,66,47,5,Independent,2283,1319574,<$585
15011,Julia Webb,F,10,Wilson High School,59,88,5,Independent,2283,1319574,<$585
15012,Dawn Smith,F,11,Wilson High School,47,64,5,Independent,2283,1319574,<$585
15013,Victoria Carr,F,11,Wilson High School,94,79,5,Independent,2283,1319574,<$585
15014,Sarah Hughes,F,11,Wilson High School,90,52,5,Independent,2283,1319574,<$585
15015,Brian West,M,9,Wilson High School,90,39,5,Independent,2283,1319574,<$585
15016,Chad Hood,M,9,Wilson High School,43,75,5,Independent,2283,1319574,<$585
15017,Bruce Collins,M,11,Wilson High School,45,93,5,Independent,2283,1319574,<$585
15018,Kara Jenkins,F,11,Wilson High School,68,91,5,Independent,2283,1319574,<$585
15019,James Dean,M,9,Wilson High School,77,45,5,Independent,2283,1319574,<$585
15020,Allison Schmitt,F,11,Wilson High School,86,78,5,Independent,2283,1319574,<$585
15021,John Wright,M,11,Wilson High School,89,43,5,Independent,2283,1319574,<$585
15022,Tracy Walker,M,10,Wilson High School,41,47,5,Independent,2283,1319574,<$585
15023,Krystal Newman,F,10,Wilson High School,90,89,5,Independent,2283,1319574,<$585
15024,Christopher Kelly,M,10,Wilson High School,58,78,5,Independent,2283,1319574,<$585
15025,Joseph Jones DVM,M,12,Wilson High School,61,80,5,Independent,2283,1319574,<$585
15026,James Nguyen,M,11,Wilson High School,99,75,5,Independent,2283,1319574,<$585
15027,Ronald Williams,M,10,Wilson High School,76,81,5,Independent,2283,1319574,<$585
15028,Andrew Kerr,M,12,Wilson High School,98,54,5,Independent,2283,1319574,<$585
15029,Stacy Hurst,F,9,Wilson High School,87,40,5,Independent,2283,1319574,<$585
15030,Tracy Welch,F,10,Wilson High School,47,40,5,Independent,2283,1319574,<$585
15031,Judy Ellis,F,12,Wilson High School,78,55,5,Independent,2283,1319574,<$585
15032,Gina Brown,F,9,Wilson High School,50,42,5,Independent,2283,1319574,<$585
15033,Vernon Sharp,M,10,Wilson High School,70,86,5,Independent,2283,1319574,<$585
15034,Blake Carter,M,9,Wilson High School,54,75,5,Independent,2283,1319574,<$585
15035,Nicholas Brooks,M,10,Wilson High School,44,55,5,Independent,2283,1319574,<$585
15036,John Davidson,M,12,Wilson High School,61,55,5,Independent,2283,1319574,<$585
15037,Andrea Silva,F,11,Wilson High School,97,60,5,Independent,2283,1319574,<$585
15038,David Leonard,M,10,Wilson High School,50,89,5,Independent,2283,1319574,<$585
15039,Justin Odonnell,M,10,Wilson High School,42,73,5,Independent,2283,1319574,<$585
15040,Angela Byrd,F,12,Wilson High School,82,74,5,Independent,2283,1319574,<$585
15041,Kim Miller,F,11,Wilson High School,76,75,5,Independent,2283,1319574,<$585
15042,Tony Ramos,M,10,Wilson High School,97,56,5,Independent,2283,1319574,<$585
15043,Larry Barnes,M,11,Wilson High School,85,81,5,Independent,2283,1319574,<$585
15044,David Fields,M,9,Wilson High School,76,71,5,Independent,2283,1319574,<$585
15045,Vanessa West,F,10,Wilson High School,49,84,5,Independent,2283,1319574,<$585
15046,Geoffrey Shields,M,11,Wilson High School,96,58,5,Independent,2283,1319574,<$585
15047,James Tanner,M,11,Wilson High School,46,72,5,Independent,2283,1319574,<$585
15048,Amanda Lewis,F,9,Wilson High School,68,78,5,Independent,2283,1319574,<$585
15049,Sherry Fox,F,9,Wilson High School,41,94,5,Independent,2283,1319574,<$585
15050,Jason Lopez,M,10,Wilson High School,59,81,5,Independent,2283,1319574,<$585
15051,Mary Robinson,F,11,Wilson High School,61,61,5,Independent,2283,1319574,<$585
15052,Logan Anderson,M,10,Wilson High School,78,76,5,Independent,2283,1319574,<$585
15053,Chase Page,M,10,Wilson High School,40,47,5,Independent,2283,1319574,<$585
15054,Gary Jenkins,M,10,Wilson High School,56,86,5,Independent,2283,1319574,<$585
15055,Erika Allen,F,11,Wilson High School,96,44,5,Independent,2283,1319574,<$585
15056,Jeremy Everett,M,10,Wilson High School,62,73,5,Independent,2283,1319574,<$585
15057,Kurt Doyle,M,12,Wilson High School,56,59,5,Independent,2283,1319574,<$585
15058,Ronald Jackson,M,9,Wilson High School,69,56,5,Independent,2283,1319574,<$585
15059,Darin Solis,M,12,Wilson High School,59,57,5,Independent,2283,1319574,<$585
15060,Michele Dixon,F,10,Wilson High School,95,82,5,Independent,2283,1319574,<$585
15061,Amber Brown,F,9,Wilson High School,81,55,5,Independent,2283,1319574,<$585
15062,Jennifer Ramirez,F,9,Wilson High School,47,77,5,Independent,2283,1319574,<$585
15063,Dustin Johnson,M,11,Wilson High School,72,84,5,Independent,2283,1319574,<$585
15064,David Klein,M,9,Wilson High School,94,86,5,Independent,2283,1319574,<$585
15065,Kayla White,F,11,Wilson High School,40,83,5,Independent,2283,1319574,<$585
15066,Edward Davis MD,M,11,Wilson High School,80,56,5,Independent,2283,1319574,<$585
15067,Jon Guzman,M,9,Wilson High School,71,84,5,Independent,2283,1319574,<$585
15068,Bonnie Ortega,F,9,Wilson High School,77,51,5,Independent,2283,1319574,<$585
15069,Pam Gray,F,11,Wilson High School,83,80,5,Independent,2283,1319574,<$585
15070,Johnny Houston,M,9,Wilson High School,85,39,5,Independent,2283,1319574,<$585
15071,Jared Garcia,M,9,Wilson High School,75,97,5,Independent,2283,1319574,<$585
15072,Erika Campbell,F,9,Wilson High School,88,96,5,Independent,2283,1319574,<$585
15073,Jamie Gallegos,F,12,Wilson High School,48,65,5,Independent,2283,1319574,<$585
15074,William Barnett,M,10,Wilson High School,48,99,5,Independent,2283,1319574,<$585
15075,Steven Sweeney,M,10,Wilson High School,39,93,5,Independent,2283,1319574,<$585
15076,Jaclyn Williams,F,11,Wilson High School,90,62,5,Independent,2283,1319574,<$585
15077,Jason Phillips,M,9,Wilson High School,75,79,5,Independent,2283,1319574,<$585
15078,Kelly Duncan,F,10,Wilson High School,40,99,5,Independent,2283,1319574,<$585
15079,Gary Strong,M,11,Wilson High School,49,65,5,Independent,2283,1319574,<$585
15080,Mr. Brian Abbott,M,10,Wilson High School,68,46,5,Independent,2283,1319574,<$585
15081,Brian Cunningham,M,11,Wilson High School,47,57,5,Independent,2283,1319574,<$585
15082,Darlene Glenn,F,9,Wilson High School,54,39,5,Independent,2283,1319574,<$585
15083,Gina Hart,F,12,Wilson High School,65,89,5,Independent,2283,1319574,<$585
15084,Scott Pena,M,11,Wilson High School,46,45,5,Independent,2283,1319574,<$585
15085,Justin Davis,M,11,Wilson High School,48,53,5,Independent,2283,1319574,<$585
15086,Jodi Martin,F,11,Wilson High School,66,57,5,Independent,2283,1319574,<$585
15087,Gina Hebert,F,12,Wilson High School,69,62,5,Independent,2283,1319574,<$585
15088,William Schmitt,M,10,Wilson High School,75,74,5,Independent,2283,1319574,<$585
15089,Bryan Dominguez,M,9,Wilson High School,71,83,5,Independent,2283,1319574,<$585
15090,Douglas Ortega,M,9,Wilson High School,89,47,5,Independent,2283,1319574,<$585
15091,Tiffany Carroll,F,12,Wilson High School,47,94,5,Independent,2283,1319574,<$585
15092,Philip Martinez,M,11,Wilson High School,89,91,5,Independent,2283,1319574,<$585
15093,Kyle Harding,M,11,Wilson High School,59,53,5,Independent,2283,1319574,<$585
15094,Teresa Johnson,F,11,Wilson High School,58,48,5,Independent,2283,1319574,<$585
15095,Shawn Ortiz,M,12,Wilson High School,65,88,5,Independent,2283,1319574,<$585
15096,Adam Kim,M,9,Wilson High School,74,49,5,Independent,2283,1319574,<$585
15097,Kelsey Fletcher,F,9,Wilson High School,40,62,5,Independent,2283,1319574,<$585
15098,Nicholas Ward,M,9,Wilson High School,81,64,5,Independent,2283,1319574,<$585
15099,Anne Vaughn,F,11,Wilson High School,97,79,5,Independent,2283,1319574,<$585
15100,Kevin Turner,M,10,Wilson High School,69,97,5,Independent,2283,1319574,<$585
15101,Mallory Travis,F,10,Wilson High School,91,92,5,Independent,2283,1319574,<$585
15102,Valerie Weber,F,12,Wilson High School,72,52,5,Independent,2283,1319574,<$585
15103,David Morgan,M,11,Wilson High School,63,63,5,Independent,2283,1319574,<$585
15104,Jane Campbell,F,12,Wilson High School,93,94,5,Independent,2283,1319574,<$585
15105,Jacob Ferguson,M,9,Wilson High School,44,52,5,Independent,2283,1319574,<$585
15106,Amanda Raymond,F,10,Wilson High School,39,77,5,Independent,2283,1319574,<$585
15107,Shelly Garner,F,11,Wilson High School,52,67,5,Independent,2283,1319574,<$585
15108,Brooke Miller,F,12,Wilson High School,91,45,5,Independent,2283,1319574,<$585
15109,Scott Thomas,M,10,Wilson High School,77,65,5,Independent,2283,1319574,<$585
15110,Caitlin Kelley,F,11,Wilson High School,82,83,5,Independent,2283,1319574,<$585
15111,Lisa Berry,F,11,Wilson High School,59,51,5,Independent,2283,1319574,<$585
15112,Christopher Stark,M,9,Wilson High School,65,57,5,Independent,2283,1319574,<$585
15113,Nicole Pennington MD,F,10,Wilson High School,43,52,5,Independent,2283,1319574,<$585
15114,Sarah Ortega,F,11,Wilson High School,72,82,5,Independent,2283,1319574,<$585
15115,Kenneth Anderson,M,10,Wilson High School,75,70,5,Independent,2283,1319574,<$585
15116,Jacob Cortez,M,12,Wilson High School,51,55,5,Independent,2283,1319574,<$585
15117,Kelly Doyle DVM,F,12,Wilson High School,58,84,5,Independent,2283,1319574,<$585
15118,Kyle Murphy,M,12,Wilson High School,60,52,5,Independent,2283,1319574,<$585
15119,Adam Fields,M,12,Wilson High School,82,83,5,Independent,2283,1319574,<$585
15120,Elizabeth Allen,F,9,Wilson High School,66,41,5,Independent,2283,1319574,<$585
15121,Mike Ward,M,10,Wilson High School,94,65,5,Independent,2283,1319574,<$585
15122,Matthew Smith,M,11,Wilson High School,95,41,5,Independent,2283,1319574,<$585
15123,Marcus Martin,M,12,Wilson High School,67,45,5,Independent,2283,1319574,<$585
15124,Mark Mckay,M,12,Wilson High School,66,78,5,Independent,2283,1319574,<$585
15125,Morgan Clark,F,10,Wilson High School,58,47,5,Independent,2283,1319574,<$585
15126,Phillip Carpenter,M,11,Wilson High School,50,59,5,Independent,2283,1319574,<$585
15127,Sara Lopez,F,12,Wilson High School,92,87,5,Independent,2283,1319574,<$585
15128,Patrick Herrera,M,10,Wilson High School,54,41,5,Independent,2283,1319574,<$585
15129,Richard Jackson,M,11,Wilson High School,71,82,5,Independent,2283,1319574,<$585
15130,Amanda Miller,F,11,Wilson High School,99,52,5,Independent,2283,1319574,<$585
15131,Elizabeth Martin,F,12,Wilson High School,76,97,5,Independent,2283,1319574,<$585
15132,Tiffany Ramirez,F,9,Wilson High School,49,81,5,Independent,2283,1319574,<$585
15133,Charles Hughes,M,10,Wilson High School,66,98,5,Independent,2283,1319574,<$585
15134,Robin Wallace,F,10,Wilson High School,56,50,5,Independent,2283,1319574,<$585
15135,Dawn Davidson,F,11,Wilson High School,78,65,5,Independent,2283,1319574,<$585
15136,Shawn Taylor,M,11,Wilson High School,77,67,5,Independent,2283,1319574,<$585
15137,Heather Rodriguez,F,10,Wilson High School,45,98,5,Independent,2283,1319574,<$585
15138,Sean Ross,M,9,Wilson High School,40,67,5,Independent,2283,1319574,<$585
15139,Kara Maynard,F,11,Wilson High School,88,65,5,Independent,2283,1319574,<$585
15140,Timothy Schultz,M,9,Wilson High School,94,79,5,Independent,2283,1319574,<$585
15141,Kimberly Mcgee,F,10,Wilson High School,74,68,5,Independent,2283,1319574,<$585
15142,Olivia Sanchez,F,12,Wilson High School,77,86,5,Independent,2283,1319574,<$585
15143,Daniel Dean,M,12,Wilson High School,71,88,5,Independent,2283,1319574,<$585
15144,Franklin Chen DVM,M,11,Wilson High School,45,79,5,Independent,2283,1319574,<$585
15145,Stephanie Kim,F,9,Wilson High School,80,56,5,Independent,2283,1319574,<$585
15146,Jordan Carter,M,10,Wilson High School,70,89,5,Independent,2283,1319574,<$585
15147,Karen Velasquez,F,10,Wilson High School,72,44,5,Independent,2283,1319574,<$585
15148,Sydney Andrews,F,10,Wilson High School,81,58,5,Independent,2283,1319574,<$585
15149,Joseph Larsen,M,11,Wilson High School,82,42,5,Independent,2283,1319574,<$585
15150,Angela Young,F,9,Wilson High School,76,53,5,Independent,2283,1319574,<$585
15151,Jason Kennedy,M,10,Wilson High School,76,52,5,Independent,2283,1319574,<$585
15152,Tamara Warren,F,9,Wilson High School,92,61,5,Independent,2283,1319574,<$585
15153,Theresa Fowler,F,11,Wilson High School,60,56,5,Independent,2283,1319574,<$585
15154,Christopher Davis,M,9,Wilson High School,48,52,5,Independent,2283,1319574,<$585
15155,Michael Bowen,M,9,Wilson High School,90,98,5,Independent,2283,1319574,<$585
15156,Daniel Reid,M,9,Wilson High School,88,77,5,Independent,2283,1319574,<$585
15157,Julie Griffin,F,9,Wilson High School,87,76,5,Independent,2283,1319574,<$585
15158,Michael Kim,M,11,Wilson High School,61,78,5,Independent,2283,1319574,<$585
15159,Jason Edwards,M,10,Wilson High School,76,97,5,Independent,2283,1319574,<$585
15160,Jeremy Cole,M,11,Wilson High School,65,78,5,Independent,2283,1319574,<$585
15161,Leah Mason,F,12,Wilson High School,56,47,5,Independent,2283,1319574,<$585
15162,Devin Parker,M,9,Wilson High School,39,84,5,Independent,2283,1319574,<$585
15163,Benjamin Allison,M,12,Wilson High School,51,81,5,Independent,2283,1319574,<$585
15164,Mathew Kirby,M,10,Wilson High School,84,91,5,Independent,2283,1319574,<$585
15165,Catherine Burton,F,10,Wilson High School,60,63,5,Independent,2283,1319574,<$585
15166,Madison Williams,F,12,Wilson High School,44,45,5,Independent,2283,1319574,<$585
15167,Jeffrey Flores,M,11,Wilson High School,55,43,5,Independent,2283,1319574,<$585
15168,Dustin Barker,M,9,Wilson High School,95,96,5,Independent,2283,1319574,<$585
15169,Jeffrey Green,M,10,Wilson High School,76,96,5,Independent,2283,1319574,<$585
15170,Kimberly Garcia,F,9,Wilson High School,88,77,5,Independent,2283,1319574,<$585
15171,Heather Bell,F,12,Wilson High School,74,55,5,Independent,2283,1319574,<$585
15172,Casey Clark,M,9,Wilson High School,51,44,5,Independent,2283,1319574,<$585
15173,Annette Lopez,F,9,Wilson High School,85,78,5,Independent,2283,1319574,<$585
15174,Nicole Hanson,F,10,Wilson High School,46,47,5,Independent,2283,1319574,<$585
15175,Lindsey Bryant,F,10,Wilson High School,40,65,5,Independent,2283,1319574,<$585
15176,Manuel Johnston,M,10,Wilson High School,55,66,5,Independent,2283,1319574,<$585
15177,Felicia Burke,F,11,Wilson High School,82,75,5,Independent,2283,1319574,<$585
15178,Eric Mcdonald,M,10,Wilson High School,61,39,5,Independent,2283,1319574,<$585
15179,Cindy Ho,F,9,Wilson High School,63,55,5,Independent,2283,1319574,<$585
15180,Christopher Miller,M,9,Wilson High School,51,62,5,Independent,2283,1319574,<$585
15181,David Watson,M,11,Wilson High School,94,56,5,Independent,2283,1319574,<$585
15182,Michelle Payne,F,11,Wilson High School,70,81,5,Independent,2283,1319574,<$585
15183,Cody Hudson,M,10,Wilson High School,68,97,5,Independent,2283,1319574,<$585
15184,Denise Woodward,F,10,Wilson High School,97,95,5,Independent,2283,1319574,<$585
15185,Tim Jenkins,M,12,Wilson High School,67,64,5,Independent,2283,1319574,<$585
15186,Scott Brown,M,10,Wilson High School,66,65,5,Independent,2283,1319574,<$585
15187,Phyllis Gonzalez,F,12,Wilson High School,77,85,5,Independent,2283,1319574,<$585
15188,Patricia Serrano,F,12,Wilson High School,41,77,5,Independent,2283,1319574,<$585
15189,Kayla Oneill,F,9,Wilson High School,49,67,5,Independent,2283,1319574,<$585
15190,Christopher King,M,9,Wilson High School,61,64,5,Independent,2283,1319574,<$585
15191,Mr. Brandon Young,M,10,Wilson High School,83,90,5,Independent,2283,1319574,<$585
15192,Kevin Shelton,M,9,Wilson High School,94,47,5,Independent,2283,1319574,<$585
15193,Samuel Moore,M,9,Wilson High School,42,40,5,Independent,2283,1319574,<$585
15194,Timothy Jones,M,12,Wilson High School,78,69,5,Independent,2283,1319574,<$585
15195,Sarah Hanna,F,11,Wilson High School,98,42,5,Independent,2283,1319574,<$585
15196,Stephanie Berger,F,9,Wilson High School,71,70,5,Independent,2283,1319574,<$585
15197,Kim Turner,F,11,Wilson High School,54,93,5,Independent,2283,1319574,<$585
15198,Mary Jackson,F,11,Wilson High School,99,71,5,Independent,2283,1319574,<$585
15199,Eric Myers,M,11,Wilson High School,41,69,5,Independent,2283,1319574,<$585
15200,Amy Rosales,F,12,Wilson High School,65,66,5,Independent,2283,1319574,<$585
15201,Nathan Welch PhD,M,10,Wilson High School,65,67,5,Independent,2283,1319574,<$585
15202,Lisa Galloway,F,9,Wilson High School,45,52,5,Independent,2283,1319574,<$585
15203,John Bailey,M,10,Wilson High School,55,73,5,Independent,2283,1319574,<$585
15204,Christopher Bailey,M,9,Wilson High School,84,98,5,Independent,2283,1319574,<$585
15205,Melanie Flowers,F,10,Wilson High School,75,64,5,Independent,2283,1319574,<$585
15206,Jennifer Wang,F,12,Wilson High School,85,62,5,Independent,2283,1319574,<$585
15207,Anthony Austin,M,11,Wilson High School,76,70,5,Independent,2283,1319574,<$585
15208,Ricky Harper,M,10,Wilson High School,86,41,5,Independent,2283,1319574,<$585
15209,Danielle Hall,F,10,Wilson High School,43,59,5,Independent,2283,1319574,<$585
15210,Jennifer Baird,F,10,Wilson High School,67,78,5,Independent,2283,1319574,<$585
15211,Christopher Ballard,M,11,Wilson High School,74,97,5,Independent,2283,1319574,<$585
15212,Susan Lopez,F,10,Wilson High School,71,88,5,Independent,2283,1319574,<$585
15213,Ashley Palmer,F,12,Wilson High School,85,63,5,Independent,2283,1319574,<$585
15214,Brian Cunningham,M,9,Wilson High School,51,75,5,Independent,2283,1319574,<$585
15215,Kristen Daniels,F,11,Wilson High School,69,59,5,Independent,2283,1319574,<$585
15216,Katrina Farmer,F,9,Wilson High School,77,84,5,Independent,2283,1319574,<$585
15217,Teresa Brown,F,12,Wilson High School,54,58,5,Independent,2283,1319574,<$585
15218,Kenneth Prince,M,11,Wilson High School,73,87,5,Independent,2283,1319574,<$585
